MYYYY_generation,price_per_sq_m,price_direction,isExclusiveness,isNew,livingArea,price,zipCode,deposit_rate,lagged_CPI,volatility_value,City,num_rooms_categorical
Aug-22,6645.56962,Decreased,False,False,79.0,525000,92400,0.0,6.08,25.5,Courbevoie,medium
Aug-22,7609.32383,Stayed the same,True,False,51.91,395000,92400,0.0,6.08,25.5,Courbevoie,medium
Aug-22,7480.769231,Stayed the same,True,False,52.0,389000,92400,0.0,6.08,25.5,Courbevoie,medium
Aug-22,7682.926829,Stayed the same,False,False,82.0,630000,92400,0.0,6.08,25.5,Courbevoie,medium
Sep-22,6800.0,Stayed the same,False,False,25.0,170000,75016,0.75,5.91,24.88,Paris,medium
Sep-22,9017.857143,Stayed the same,False,False,56.0,505000,75013,0.75,5.91,24.88,Paris,medium
Sep-22,9032.258065,Stayed the same,False,False,62.0,560000,75013,0.75,5.91,24.88,Paris,large
Sep-22,8397.435897,Decreased,False,False,78.0,655000,13007,0.75,5.91,24.88,Marseille,large
Sep-22,7500.0,Stayed the same,True,False,70.0,525000,13007,0.75,5.91,24.88,Marseille,medium
Sep-22,4865.853659,Stayed the same,True,False,82.0,399000,13007,0.75,5.91,24.88,Marseille,medium
Sep-22,5736.263736,Stayed the same,False,True,91.0,522000,13007,0.75,5.91,24.88,Marseille,medium
Sep-22,6593.220339,Stayed the same,False,False,59.0,389000,13007,0.75,5.91,24.88,Marseille,large
Sep-22,4447.482709,Stayed the same,False,False,62.17,276500,13007,0.75,5.91,24.88,Marseille,medium
Sep-22,6979.166667,Stayed the same,True,False,96.0,670000,69006,0.75,5.91,24.88,Lyon,large
Sep-22,4852.941176,Stayed the same,False,False,68.0,330000,69110,0.75,5.91,24.88,Lyon,medium
Sep-22,4702.380952,Stayed the same,True,False,84.0,395000,69003,0.75,5.91,24.88,Lyon,medium
Sep-22,3230.088496,Stayed the same,False,False,113.0,365000,69100,0.75,5.91,24.88,Lyon,medium
Sep-22,5882.352941,Decreased,False,False,85.0,500000,69009,0.75,5.91,24.88,Lyon,medium
Sep-22,5153.846154,Stayed the same,False,False,65.0,335000,69009,0.75,5.91,24.88,Lyon,medium
Sep-22,4276.315789,Stayed the same,True,False,76.0,325000,69100,0.75,5.91,24.88,Lyon,medium
Sep-22,4373.98374,Stayed the same,True,False,61.5,269000,69003,0.75,5.91,24.88,Lyon,small
Sep-22,3921.348315,Stayed the same,True,False,89.0,349000,69300,0.75,5.91,24.88,Lyon,medium
Sep-22,3625.0,Stayed the same,False,False,88.0,319000,69005,0.75,5.91,24.88,Lyon,small
Sep-22,4693.877551,Stayed the same,True,True,49.0,230000,69009,0.75,5.91,24.88,Lyon,medium
Sep-22,5360.032362,Decreased,True,False,49.44,265000,69003,0.75,5.91,24.88,Lyon,small
Sep-22,3015.253636,Decreased,False,False,56.38,170000,69120,0.75,5.91,24.88,Lyon,medium
Sep-22,7007.442775,Stayed the same,False,False,71.21,499000,69006,0.75,5.91,24.88,Lyon,medium
Sep-22,4986.011191,Decreased,False,False,100.08,499000,69160,0.75,5.91,24.88,Lyon,medium
Sep-22,5918.918919,Stayed the same,True,False,37.0,219000,69003,0.75,5.91,24.88,Lyon,small
Sep-22,4403.86681,Decreased,True,False,46.55,205000,69003,0.75,5.91,24.88,Lyon,small
Sep-22,5245.454545,Stayed the same,False,False,110.0,577000,69003,0.75,5.91,24.88,Lyon,medium
Sep-22,3796.909492,Stayed the same,True,False,90.6,344000,69110,0.75,5.91,24.88,Lyon,small
Sep-22,3844.660194,Stayed the same,False,False,103.0,396000,69110,0.75,5.91,24.88,Lyon,medium
Sep-22,4387.662924,Stayed the same,True,False,77.49,340000,69009,0.75,5.91,24.88,Lyon,medium
Sep-22,3561.22449,Stayed the same,False,True,98.0,349000,69100,0.75,5.91,24.88,Lyon,medium
Sep-22,4155.339806,Stayed the same,False,False,103.0,428000,69004,0.75,5.91,24.88,Lyon,medium
Sep-22,3983.050847,Decreased,False,False,118.0,470000,69300,0.75,5.91,24.88,Lyon,medium
Sep-22,5590.909091,Stayed the same,False,False,77.0,430500,31000,0.75,5.91,24.88,Toulouse,small
Sep-22,1169.780666,Stayed the same,True,False,61.55,72000,31100,0.75,5.91,24.88,Toulouse,large
Sep-22,4654.827586,Stayed the same,False,False,29.0,134990,31000,0.75,5.91,24.88,Toulouse,medium
Sep-22,2608.478261,Stayed the same,True,False,46.0,119990,31200,0.75,5.91,24.88,Toulouse,large
Sep-22,2503.576538,Decreased,False,True,69.9,175000,31140,0.75,5.91,24.88,Toulouse,small
Sep-22,2879.62963,Stayed the same,True,False,108.0,311000,31200,0.75,5.91,24.88,Toulouse,small
Sep-22,3636.363636,Decreased,True,False,44.0,160000,31320,0.75,5.91,24.88,Toulouse,medium
Sep-22,3561.643836,Stayed the same,False,False,65.7,234000,31400,0.75,5.91,24.88,Toulouse,small
Sep-22,2997.620936,Decreased,False,False,63.05,189000,31140,0.75,5.91,24.88,Toulouse,medium
Sep-22,4428.571429,Stayed the same,True,False,63.0,279000,31120,0.75,5.91,24.88,Toulouse,small
Sep-22,4566.797642,Stayed the same,False,False,101.8,464900,31650,0.75,5.91,24.88,Toulouse,small
Sep-22,3077.068737,Stayed the same,True,False,105.62,325000,31520,0.75,5.91,24.88,Toulouse,small
Sep-22,3090.909091,Stayed the same,False,False,82.5,255000,31400,0.75,5.91,24.88,Toulouse,medium
Sep-22,2456.600066,Stayed the same,False,False,91.59,225000,31000,0.75,5.91,24.88,Toulouse,small
Sep-22,3767.44186,Decreased,False,False,129.0,486000,31000,0.75,5.91,24.88,Toulouse,medium
Sep-22,2754.491018,Stayed the same,True,False,33.4,92000,31000,0.75,5.91,24.88,Toulouse,medium
Sep-22,3096.137699,Stayed the same,True,False,95.28,295000,31840,0.75,5.91,24.88,Toulouse,medium
Sep-22,3571.428571,Decreased,False,False,70.0,250000,31320,0.75,5.91,24.88,Toulouse,small
Sep-22,3170.454545,Decreased,False,False,88.0,279000,31400,0.75,5.91,24.88,Toulouse,small
Sep-22,5202.742993,Decreased,False,False,67.08,349000,31000,0.75,5.91,24.88,Toulouse,medium
Sep-22,3095.044679,Stayed the same,False,False,123.1,381000,31700,0.75,5.91,24.88,Toulouse,small
Sep-22,6282.051282,Decreased,False,True,39.0,245000,6300,0.75,5.91,24.88,Clermont-Ferrand,small
Sep-22,6113.636364,Decreased,True,False,44.0,269000,6190,0.75,5.91,24.88,Saint-Denis,medium
Sep-22,3720.930233,Stayed the same,False,False,43.0,160000,6110,0.75,5.91,24.88,Saint-Denis,medium
Sep-22,4316.666667,Stayed the same,True,False,60.0,259000,6300,0.75,5.91,24.88,Clermont-Ferrand,small
Sep-22,5337.975051,Decreased,True,False,34.47,184000,6190,0.75,5.91,24.88,Saint-Denis,medium
Sep-22,4961.1019,Stayed the same,False,False,78.41,389000,6110,0.75,5.91,24.88,Saint-Denis,small
Sep-22,4577.981651,Stayed the same,False,False,109.0,499000,6130,0.75,5.91,24.88,Saint-Denis,medium
Sep-22,6299.659478,Decreased,True,False,35.24,222000,6800,0.75,5.91,24.88,Mulhouse,medium
Sep-22,4186.567164,Decreased,False,True,67.0,280500,44300,0.75,5.91,24.88,Nantes,small
Sep-22,4896.551724,Stayed the same,False,False,58.0,284000,44000,0.75,5.91,24.88,Nantes,medium
Sep-22,7408.412483,Stayed the same,True,False,36.85,273000,44380,0.75,5.91,24.88,Nantes,medium
Sep-22,2378.2625,Stayed the same,False,False,80.0,190261,44260,0.75,5.91,24.88,Nantes,small
Sep-22,5547.619048,Stayed the same,False,True,42.0,233000,44000,0.75,5.91,24.88,Nantes,medium
Sep-22,5121.993499,Stayed the same,True,False,46.15,236380,44380,0.75,5.91,24.88,Nantes,large
Sep-22,4909.253198,Stayed the same,False,False,67.22,330000,44300,0.75,5.91,24.88,Nantes,small
Sep-22,5631.349782,Stayed the same,False,False,68.9,388000,44200,0.75,5.91,24.88,Nantes,medium
Sep-22,3607.032808,Stayed the same,True,False,55.17,199000,44340,0.75,5.91,24.88,Nantes,medium
Sep-22,5651.23789,Stayed the same,False,False,55.74,315000,44510,0.75,5.91,24.88,Nantes,medium
Sep-22,4981.473858,Stayed the same,True,False,24.29,121000,44300,0.75,5.91,24.88,Nantes,small
Sep-22,4783.75,Decreased,False,True,48.0,229620,44100,0.75,5.91,24.88,Nantes,medium
Sep-22,3480.816327,Decreased,True,False,49.0,170560,44470,0.75,5.91,24.88,Nantes,medium
Sep-22,4318.488529,Increased,True,False,29.64,128000,44800,0.75,5.91,24.88,Nantes,medium
Sep-22,2893.258427,Decreased,False,False,89.0,257500,44300,0.75,5.91,24.88,Nantes,small
Sep-22,4136.363636,Stayed the same,False,False,44.0,182000,67117,0.75,5.91,24.88,Strasbourg,small
Sep-22,3607.142857,Stayed the same,True,True,28.0,101000,67200,0.75,5.91,24.88,Strasbourg,large
Sep-22,3173.611111,Decreased,True,False,72.0,228500,67190,0.75,5.91,24.88,Strasbourg,small
Sep-22,3563.218391,Stayed the same,True,True,87.0,310000,67400,0.75,5.91,24.88,Strasbourg,small
Sep-22,3500.0,Stayed the same,True,True,74.0,259000,67540,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3821.428571,Stayed the same,True,True,56.0,214000,67201,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3666.666667,Stayed the same,True,True,57.0,209000,67810,0.75,5.91,24.88,Strasbourg,large
Sep-22,3448.693127,Stayed the same,True,False,82.64,285000,67100,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3678.571429,Increased,False,False,77.0,283250,67800,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3838.207547,Increased,False,False,106.0,406850,67800,0.75,5.91,24.88,Strasbourg,large
Sep-22,2096.436059,Stayed the same,True,False,71.55,150000,67820,0.75,5.91,24.88,Strasbourg,medium
Sep-22,2694.04225,Stayed the same,True,False,84.26,227000,67100,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3077.290076,Stayed the same,True,True,41.92,129000,67380,0.75,5.91,24.88,Strasbourg,medium
Sep-22,3131.868132,Stayed the same,True,False,91.0,285000,67760,0.75,5.91,24.88,Strasbourg,medium
Sep-22,4119.047619,Decreased,True,False,42.0,173000,34170,0.75,5.91,24.88,Montpellier,small
Sep-22,4866.868234,Stayed the same,False,False,102.53,499000,34000,0.75,5.91,24.88,Montpellier,medium
Sep-22,3491.22807,Stayed the same,True,False,57.0,199000,34070,0.75,5.91,24.88,Montpellier,small
Sep-22,5965.0,Stayed the same,False,False,20.0,119300,34280,0.75,5.91,24.88,Montpellier,medium
Sep-22,2434.285714,Stayed the same,True,False,70.0,170400,34070,0.75,5.91,24.88,Montpellier,medium
Sep-22,2525.423729,Stayed the same,True,False,59.0,149000,34080,0.75,5.91,24.88,Montpellier,medium
Sep-22,2317.647059,Stayed the same,True,False,85.0,197000,34070,0.75,5.91,24.88,Montpellier,small
Sep-22,3013.232019,Stayed the same,False,False,76.33,230000,34000,0.75,5.91,24.88,Montpellier,medium
Sep-22,1867.186232,Stayed the same,False,False,61.59,115000,34500,0.75,5.91,24.88,Montpellier,medium
Sep-22,4105.263158,Stayed the same,False,False,95.0,390000,34070,0.75,5.91,24.88,Montpellier,small
Sep-22,3666.666667,Stayed the same,True,True,63.0,231000,34000,0.75,5.91,24.88,Montpellier,small
Sep-22,2555.555556,Stayed the same,True,False,36.0,92000,34300,0.75,5.91,24.88,Montpellier,medium
Sep-22,5651.376147,Stayed the same,False,False,81.75,462000,34280,0.75,5.91,24.88,Montpellier,small
Sep-22,7207.207207,Stayed the same,False,False,49.95,360000,34280,0.75,5.91,24.88,Montpellier,medium
Sep-22,4920.0,Stayed the same,False,False,25.0,123000,34300,0.75,5.91,24.88,Montpellier,small
Sep-22,5500.0,Stayed the same,True,False,44.0,242000,34470,0.75,5.91,24.88,Montpellier,medium
Sep-22,4198.584906,Stayed the same,False,False,106.0,445050,34000,0.75,5.91,24.88,Montpellier,medium
Sep-22,4523.809524,Stayed the same,False,False,21.0,95000,33150,0.75,5.91,24.88,Bordeaux,medium
Sep-22,6093.4375,Stayed the same,True,False,32.0,194990,33200,0.75,5.91,24.88,Bordeaux,small
Sep-22,6288.709677,Stayed the same,False,False,62.0,389900,33000,0.75,5.91,24.88,Bordeaux,small
Sep-22,4995.833333,Stayed the same,False,False,24.0,119900,33000,0.75,5.91,24.88,Bordeaux,medium
Sep-22,6446.744286,Stayed the same,False,False,46.38,299000,33000,0.75,5.91,24.88,Bordeaux,medium
Sep-22,6900.0,Stayed the same,False,False,70.0,483000,33000,0.75,5.91,24.88,Bordeaux,small
Sep-22,6422.155689,Decreased,False,False,66.8,429000,33000,0.75,5.91,24.88,Bordeaux,small
Sep-22,3890.625,Stayed the same,True,False,64.0,249000,33500,0.75,5.91,24.88,Bordeaux,medium
Sep-22,4142.857143,Decreased,True,False,49.0,203000,33110,0.75,5.91,24.88,Bordeaux,small
Sep-22,3107.658158,Decreased,False,False,90.1,280000,33700,0.75,5.91,24.88,Bordeaux,medium
Sep-22,4065.934066,Decreased,False,False,91.0,370000,59800,0.75,5.91,24.88,Lille,small
Sep-22,4368.834306,Decreased,False,False,49.67,217000,59800,0.75,5.91,24.88,Lille,medium
Sep-22,4622.641509,Stayed the same,False,False,53.0,245000,59800,0.75,5.91,24.88,Lille,medium
Sep-22,4450.712589,Decreased,False,False,33.68,149900,59000,0.75,5.91,24.88,Lille,medium
Sep-22,2631.717597,Decreased,False,False,75.92,199800,59130,0.75,5.91,24.88,Lille,medium
Sep-22,3429.118774,Decreased,False,False,52.2,179000,59000,0.75,5.91,24.88,Lille,medium
Sep-22,2984.367598,Decreased,True,False,63.33,189000,59000,0.75,5.91,24.88,Lille,medium
Sep-22,2317.073171,Stayed the same,False,False,82.0,190000,59800,0.75,5.91,24.88,Lille,medium
Sep-22,2473.684211,Stayed the same,False,False,95.0,235000,59320,0.75,5.91,24.88,Lille,medium
Sep-22,4965.233433,Decreased,True,True,70.47,349900,59800,0.75,5.91,24.88,Lille,large
Sep-22,1847.865854,Stayed the same,False,True,82.0,151525,35360,0.75,5.91,24.88,Rennes,small
Sep-22,5602.409639,Stayed the same,True,True,83.0,465000,35000,0.75,5.91,24.88,Rennes,medium
Sep-22,4989.130435,Stayed the same,False,False,46.0,229500,35400,0.75,5.91,24.88,Rennes,small
Sep-22,5100.0,Stayed the same,False,False,45.0,229500,35400,0.75,5.91,24.88,Rennes,medium
Sep-22,4556.521739,Stayed the same,True,True,46.0,209600,35730,0.75,5.91,24.88,Rennes,small
Sep-22,7190.47619,Stayed the same,False,False,63.0,453000,35000,0.75,5.91,24.88,Rennes,medium
Sep-22,7485.294118,Stayed the same,True,True,68.0,509000,35000,0.75,5.91,24.88,Rennes,medium
Sep-22,4816.304348,Stayed the same,False,False,46.0,221550,35000,0.75,5.91,24.88,Rennes,medium
Sep-22,4816.304348,Stayed the same,False,False,46.0,221550,35000,0.75,5.91,24.88,Rennes,medium
Sep-22,1282.238088,Stayed the same,False,False,68.63,88000,51000,0.75,5.91,24.88,Reims,medium
Sep-22,3754.399687,Stayed the same,True,False,25.57,96000,51100,0.75,5.91,24.88,Reims,small
Sep-22,1891.228788,Stayed the same,True,False,97.82,185000,51100,0.75,5.91,24.88,Reims,large
Sep-22,2851.711027,Stayed the same,False,False,57.86,165000,51100,0.75,5.91,24.88,Reims,medium
Sep-22,1864.583333,Stayed the same,False,False,96.0,179000,51200,0.75,5.91,24.88,Reims,small
Sep-22,1454.545455,Stayed the same,True,False,66.0,96000,51000,0.75,5.91,24.88,Reims,medium
Sep-22,2081.395349,Stayed the same,True,False,86.0,179000,51100,0.75,5.91,24.88,Reims,medium
Sep-22,1439.02439,Stayed the same,True,False,41.0,59000,51530,0.75,5.91,24.88,Reims,large
Sep-22,2640.949555,Stayed the same,True,False,33.7,89000,51100,0.75,5.91,24.88,Reims,small
Sep-22,2246.95939,Increased,False,False,48.51,109000,51100,0.75,5.91,24.88,Reims,medium
Sep-22,3108.504399,Stayed the same,True,False,17.05,53000,51100,0.75,5.91,24.88,Reims,medium
Sep-22,2163.636364,Stayed the same,False,False,55.0,119000,76130,0.75,5.91,24.88,Le Havre,small
Sep-22,3820.0,Stayed the same,False,False,50.0,191000,76420,0.75,5.91,24.88,Le Havre,small
Sep-22,4833.333333,Stayed the same,False,False,42.0,203000,76230,0.75,5.91,24.88,Le Havre,small
Sep-22,3893.614458,Stayed the same,False,True,83.0,323170,76600,0.75,5.91,24.88,Le Havre,medium
Sep-22,3904.761905,Stayed the same,False,False,63.0,246000,76600,0.75,5.91,24.88,Le Havre,medium
Sep-22,4198.795181,Increased,False,False,83.0,348500,76230,0.75,5.91,24.88,Le Havre,small
Sep-22,4241.071429,Stayed the same,False,False,112.0,475000,76420,0.75,5.91,24.88,Le Havre,medium
Sep-22,3219.047619,Stayed the same,False,False,52.5,169000,76130,0.75,5.91,24.88,Le Havre,medium
Sep-22,2064.439141,Stayed the same,False,False,83.8,173000,76250,0.75,5.91,24.88,Le Havre,medium
Sep-22,3219.624377,Stayed the same,False,False,52.18,168000,95300,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,2267.091746,Stayed the same,False,False,56.46,128000,95420,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3861.111111,Stayed the same,False,False,72.0,278000,95870,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,2934.210526,Increased,False,True,76.0,223000,95350,0.75,5.91,24.88,Cergy-Pontoise,small
Sep-22,4207.158094,Stayed the same,False,False,42.19,177500,95800,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,4027.020621,Decreased,False,False,42.19,169900,95800,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3754.098361,Increased,True,False,61.0,229000,95490,0.75,5.91,24.88,Cergy-Pontoise,small
Sep-22,2717.557252,Decreased,False,False,65.5,178000,95350,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3242.287286,Stayed the same,True,False,50.89,165000,95340,0.75,5.91,24.88,Cergy-Pontoise,small
Sep-22,3017.956843,Decreased,True,False,66.27,200000,95000,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3398.0,Stayed the same,False,False,50.0,169900,95380,0.75,5.91,24.88,Cergy-Pontoise,large
Sep-22,2722.43346,Stayed the same,False,False,65.75,179000,95300,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,2728.571429,Stayed the same,True,False,70.0,191000,95470,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3731.884058,Stayed the same,False,True,69.0,257500,95300,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,3740.392827,Decreased,True,False,58.55,219000,95800,0.75,5.91,24.88,Cergy-Pontoise,medium
Sep-22,5296.875,Stayed the same,False,False,64.0,339000,83700,0.75,5.91,24.88,Toulon,small
Sep-22,4941.785252,Stayed the same,False,False,77.3,382000,83700,0.75,5.91,24.88,Toulon,small
Sep-22,6413.793103,Stayed the same,False,False,29.0,186000,83250,0.75,5.91,24.88,Toulon,medium
Sep-22,4421.052632,Stayed the same,False,False,76.0,336000,83440,0.75,5.91,24.88,Toulon,small
Sep-22,5654.761905,Stayed the same,False,False,84.0,475000,83700,0.75,5.91,24.88,Toulon,small
Sep-22,3785.714286,Stayed the same,True,False,70.0,265000,83700,0.75,5.91,24.88,Toulon,small
Sep-22,3611.111111,Decreased,False,False,90.0,325000,83000,0.75,5.91,24.88,Toulon,medium
Sep-22,3721.518987,Stayed the same,False,False,79.0,294000,83700,0.75,5.91,24.88,Toulon,small
Sep-22,4016.949153,Stayed the same,True,False,59.0,237000,83100,0.75,5.91,24.88,Toulon,medium
Sep-22,5193.876091,Stayed the same,False,False,69.89,363000,83700,0.75,5.91,24.88,Toulon,medium
Sep-22,5984.848485,Decreased,False,False,66.0,395000,83140,0.75,5.91,24.88,Toulon,small
Sep-22,3854.545455,Stayed the same,True,False,71.5,275600,49100,0.75,5.91,24.88,Angers,medium
Sep-22,2384.615385,Decreased,True,False,91.0,217000,49000,0.75,5.91,24.88,Angers,medium
Sep-22,5764.705882,Stayed the same,False,False,17.0,98000,49000,0.75,5.91,24.88,Angers,small
Sep-22,2969.89721,Stayed the same,True,False,27.24,80900,49300,0.75,5.91,24.88,Angers,medium
Sep-22,2143.420016,Decreased,True,False,63.45,136000,49300,0.75,5.91,24.88,Angers,medium
Sep-22,2777.884615,Stayed the same,True,False,52.0,144450,49100,0.75,5.91,24.88,Angers,medium
Sep-22,4954.013015,Stayed the same,False,False,46.1,228380,49000,0.75,5.91,24.88,Angers,small
Sep-22,5105.641978,Stayed the same,False,False,43.07,219900,49100,0.75,5.91,24.88,Angers,medium
Sep-22,3088.235294,Stayed the same,False,False,68.0,210000,49124,0.75,5.91,24.88,Angers,small
Sep-22,3033.5204,Decreased,True,False,65.93,200000,49100,0.75,5.91,24.88,Angers,medium
Sep-22,4251.296558,Stayed the same,False,False,106.05,450850,49100,0.75,5.91,24.88,Angers,small
Sep-22,3545.328856,Stayed the same,False,False,101.26,359000,38200,0.75,5.91,24.88,Grenoble,medium
Sep-22,3038.461538,Stayed the same,True,False,26.0,79000,38080,0.75,5.91,24.88,Grenoble,small
Sep-22,3522.818255,Stayed the same,False,False,49.96,176000,38200,0.75,5.91,24.88,Grenoble,medium
Sep-22,2789.473684,Stayed the same,False,False,57.0,159000,38110,0.75,5.91,24.88,Grenoble,small
Sep-22,1755.555556,Decreased,True,False,45.0,79000,38100,0.75,5.91,24.88,Grenoble,medium
Sep-22,3317.460317,Stayed the same,False,False,63.0,209000,38130,0.75,5.91,24.88,Grenoble,medium
Sep-22,1062.378168,Stayed the same,False,False,102.6,109000,38100,0.75,5.91,24.88,Grenoble,small
Sep-22,1167.506452,Decreased,False,False,81.37,95000,38130,0.75,5.91,24.88,Grenoble,medium
Sep-22,4064.516129,Stayed the same,True,False,62.0,252000,38000,0.75,5.91,24.88,Grenoble,medium
Sep-22,3418.991949,Decreased,True,False,90.67,310000,38000,0.75,5.91,24.88,Grenoble,small
Sep-22,2325.0,Stayed the same,False,False,120.0,279000,38080,0.75,5.91,24.88,Grenoble,large
Sep-22,2696.969697,Stayed the same,True,False,33.0,89000,21000,0.75,5.91,24.88,Dijon,small
Sep-22,2206.349206,Stayed the same,True,False,63.0,139000,21000,0.75,5.91,24.88,Dijon,medium
Sep-22,4428.571429,Stayed the same,True,False,70.0,310000,21000,0.75,5.91,24.88,Dijon,medium
Sep-22,2875.0,Stayed the same,True,False,48.0,138000,21000,0.75,5.91,24.88,Dijon,medium
Sep-22,1684.782609,Stayed the same,True,False,92.0,155000,21140,0.75,5.91,24.88,Dijon,medium
Sep-22,3560.606061,Stayed the same,False,False,66.0,235000,21000,0.75,5.91,24.88,Dijon,small
Sep-22,2833.333333,Stayed the same,False,False,30.0,85000,21000,0.75,5.91,24.88,Dijon,medium
Sep-22,1495.044515,Stayed the same,True,False,59.53,89000,21600,0.75,5.91,24.88,Dijon,medium
Sep-22,1831.325301,Stayed the same,False,False,83.0,152000,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,4800.0,Stayed the same,True,False,70.0,336000,30240,0.75,5.91,24.88,Nimes,medium
Sep-22,1650.0,Stayed the same,False,False,30.0,49500,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,2972.972973,Decreased,True,False,37.0,110000,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,2354.545455,Stayed the same,False,True,55.0,129500,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,2464.285714,Stayed the same,False,True,28.0,69000,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,3940.298507,Decreased,False,False,67.0,264000,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,1820.512821,Stayed the same,False,False,39.0,71000,30000,0.75,5.91,24.88,Nimes,large
Sep-22,3150.0,Decreased,False,True,100.0,315000,30000,0.75,5.91,24.88,Nimes,medium
Sep-22,7447.722716,Stayed the same,True,False,34.91,260000,30240,0.75,5.91,24.88,Nimes,small
Sep-22,5608.108108,Stayed the same,False,False,74.0,415000,13008,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,7138.461538,Decreased,False,False,65.0,464000,13090,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,3273.684211,Decreased,False,False,95.0,311000,13111,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,5000.0,Stayed the same,False,False,110.0,550000,13100,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,1542.776999,Stayed the same,True,False,64.17,99000,13014,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,4980.0,Stayed the same,False,False,50.0,249000,13090,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,2597.222222,Stayed the same,False,False,72.0,187000,13700,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,5344.798516,Decreased,False,False,59.31,317000,13880,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,3854.545455,Decreased,False,False,55.0,212000,13340,0.75,5.91,24.88,Aix-en-Provence,medium
Sep-22,2345.588235,Decreased,False,False,68.0,159500,13009,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,6077.922078,Stayed the same,False,False,77.0,468000,13540,0.75,5.91,24.88,Aix-en-Provence,medium
Sep-22,4679.012346,Decreased,False,False,81.0,379000,13100,0.75,5.91,24.88,Aix-en-Provence,large
Sep-22,5580.357143,Stayed the same,False,False,112.0,625000,13100,0.75,5.91,24.88,Aix-en-Provence,small
Sep-22,3482.142857,Decreased,False,True,56.0,195000,13004,0.75,5.91,24.88,Aix-en-Provence,medium
Sep-22,3212.121212,Stayed the same,False,False,66.0,212000,13090,0.75,5.91,24.88,Aix-en-Provence,medium
Sep-22,3135.135135,Stayed the same,True,False,74.0,232000,13015,0.75,5.91,24.88,Aix-en-Provence,medium
Sep-22,3481.811433,Stayed the same,False,True,67.35,234500,78300,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,small
Sep-22,3321.273517,Stayed the same,True,False,69.1,229500,78300,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,small
Sep-22,3576.669112,Stayed the same,True,False,81.78,292500,78300,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,4164.556962,Stayed the same,True,False,79.0,329000,78300,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,4819.510307,Stayed the same,True,False,103.33,498000,78170,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,5109.975561,Stayed the same,True,False,45.01,230000,78160,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,3929.411765,Stayed the same,False,False,42.5,167000,78300,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,4545.454545,Stayed the same,False,False,55.0,250000,78170,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,7125.0,Stayed the same,False,False,28.0,199500,78100,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,medium
Sep-22,5638.690089,Stayed the same,False,False,92.22,520000,78400,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,small
Sep-22,5566.037736,Decreased,False,False,106.0,590000,78600,0.75,5.91,24.88,Saint-Quentin-en-Yvelines,small
Sep-22,2006.521739,Stayed the same,False,False,69.0,138450,29200,0.75,5.91,24.88,Brest,medium
Sep-22,2086.845466,Stayed the same,False,False,78.3,163400,29600,0.75,5.91,24.88,Brest,small
Sep-22,2213.35992,Stayed the same,True,False,90.27,199800,29200,0.75,5.91,24.88,Brest,medium
Sep-22,3547.911548,Stayed the same,True,False,81.4,288800,29200,0.75,5.91,24.88,Brest,medium
Sep-22,3425.365422,Stayed the same,False,False,67.73,232000,29490,0.75,5.91,24.88,Brest,medium
Sep-22,3333.333333,Decreased,False,False,79.8,266000,29490,0.75,5.91,24.88,Brest,medium
